Age,Gender,Daily_Steps,Resting_Heart_Rate,Active_Heart_Rate,Hours_of_Sleep,Daily_Calorie_Intake,Stress_Level,Sleep_Quality,Daily_Activity_Type,Mood
35.0,Female,10437.0,81.0,102.0,7.5,4000.0,8.0,67.0,Moderate,Neutral
31.0,Female,11747.0,60.0,123.0,4.8,4000.0,3.0,86.0,Sedentary,Neutral
44.0,Female,4893.0,75.0,120.0,8.1,2985.0,5.0,77.0,Moderate,Neutral
33.0,Male,10437.0,53.0,129.0,7.6,4000.0,8.0,54.0,Sedentary,Neutral
20.0,Male,10406.0,55.0,114.0,7.5,4000.0,2.0,84.0,Sedentary,Sad
55.0,Female,4977.0,64.0,102.0,6.5,3098.0,4.0,84.0,Intense,Neutral
40.0,Male,8117.0,61.0,103.0,6.2,3812.0,5.0,74.0,Sedentary,Happy
31.0,Female,10906.0,70.0,120.0,6.7,4000.0,5.0,71.0,Moderate,Neutral
36.0,Male,12026.0,68.0,107.0,6.2,4000.0,9.0,59.0,Sedentary,Neutral
40.0,Female,7559.0,77.0,119.0,7.8,3656.0,1.0,100.0,Sedentary,Neutral
18.0,Female,4703.0,69.0,139.0,6.5,3013.0,1.0,94.0,Sedentary,Happy
36.0,Male,12596.0,68.0,100.0,5.7,4000.0,5.0,82.0,Sedentary,Happy
29.0,Female,8119.0,55.0,108.0,5.8,4000.0,10.0,54.0,Moderate,Happy
41.0,Female,2333.0,62.0,134.0,7.8,2212.0,8.0,67.0,Moderate,Happy
26.0,Male,7281.0,72.0,88.0,3.7,3521.0,6.0,73.0,Moderate,Neutral
27.0,Male,11398.0,88.0,126.0,6.9,4000.0,8.0,51.0,Moderate,Neutral
54.0,Female,4342.0,58.0,141.0,4.8,2814.0,2.0,89.0,Moderate,Neutral
49.0,Female,,74.0,130.0,6.9,4000.0,7.0,57.0,Sedentary,Happy
18.0,Male,7018.0,65.0,110.0,6.5,3571.0,5.0,73.0,Moderate,Neutral
48.0,Male,7887.0,65.0,132.0,6.7,3903.0,4.0,83.0,Sedentary,Neutral
34.0,Male,6691.0,58.0,119.0,8.3,3381.0,10.0,54.0,Sedentary,Happy
26.0,Male,9509.0,61.0,125.0,4.8,4000.0,6.0,71.0,Moderate,Neutral
22.0,Male,7332.0,64.0,150.0,7.3,3540.0,3.0,91.0,Moderate,Neutral
23.0,Male,9970.0,72.0,137.0,7.2,4000.0,3.0,87.0,Moderate,Neutral
26.0,Female,6897.0,77.0,82.0,7.4,3465.0,3.0,88.0,Sedentary,Neutral
21.0,Female,11355.0,61.0,,9.5,4000.0,6.0,76.0,Moderate,Sad
18.0,Female,8038.0,60.0,111.0,4.1,3873.0,0.0,90.0,Moderate,Neutral
22.0,Male,4377.0,71.0,101.0,7.6,2782.0,9.0,60.0,Moderate,Neutral
38.0,Female,5431.0,,110.0,9.7,3057.0,6.0,66.0,Sedentary,Neutral
35.0,Female,4526.0,73.0,131.0,6.6,2883.0,3.0,85.0,Sedentary,Sad
41.0,Female,4696.0,70.0,124.0,6.6,2935.0,7.0,70.0,Moderate,Sad
34.0,Male,4060.0,60.0,122.0,,2572.0,7.0,77.0,Sedentary,Sad
19.0,Male,4741.0,72.0,157.0,8.6,3006.0,2.0,82.0,Moderate,Neutral
40.0,Female,7983.0,68.0,117.0,8.5,3773.0,10.0,51.0,Sedentary,Sad
22.0,Male,10215.0,63.0,120.0,6.8,4000.0,4.0,87.0,Moderate,Neutral
42.0,Other,3942.0,68.0,92.0,8.2,2666.0,2.0,100.0,Sedentary,Neutral
21.0,Female,5586.0,57.0,127.0,5.9,3153.0,,88.0,Moderate,Sad
26.0,Female,10409.0,61.0,128.0,5.2,4000.0,5.0,65.0,Sedentary,Neutral
30.0,Female,7526.0,,136.0,5.0,3871.0,7.0,67.0,Moderate,Neutral
43.0,Male,2866.0,62.0,103.0,6.5,2324.0,3.0,79.0,Sedentary,Happy
37.0,Male,8113.0,68.0,114.0,7.5,3797.0,2.0,96.0,Moderate,Happy
35.0,Female,9086.0,53.0,112.0,6.8,4000.0,5.0,76.0,Sedentary,Sad
57.0,Male,8942.0,64.0,126.0,5.4,4000.0,3.0,92.0,Intense,Neutral
18.0,Female,14737.0,66.0,123.0,8.6,4000.0,2.0,96.0,Sedentary,Sad
22.0,Female,5740.0,60.0,118.0,5.3,3346.0,4.0,80.0,Intense,Happy
22.0,Male,11300.0,65.0,117.0,5.5,4000.0,7.0,65.0,Moderate,Sad
18.0,Male,7926.0,66.0,115.0,6.0,3804.0,4.0,80.0,Moderate,Happy
26.0,Female,9404.0,56.0,120.0,6.9,4000.0,9.0,57.0,Intense,Neutral
43.0,Male,6045.0,45.0,107.0,,3393.0,3.0,88.0,Intense,Sad
27.0,Male,5981.0,57.0,,5.9,3171.0,7.0,66.0,Moderate,Neutral
31.0,Male,4247.0,48.0,121.0,6.8,2745.0,3.0,85.0,Sedentary,Happy
18.0,Female,3595.0,70.0,117.0,6.1,2612.0,4.0,84.0,Moderate,Neutral
25.0,Other,10013.0,74.0,125.0,6.5,4000.0,6.0,67.0,Intense,Happy
29.0,Male,6390.0,55.0,98.0,8.6,3306.0,6.0,67.0,Sedentary,Happy
42.0,Female,15635.0,56.0,121.0,5.9,4000.0,8.0,60.0,Moderate,Happy
18.0,Male,6579.0,62.0,110.0,5.2,3357.0,10.0,59.0,Moderate,Neutral
29.0,Female,10018.0,59.0,136.0,6.1,4000.0,8.0,70.0,Moderate,Neutral
48.0,Male,8165.0,58.0,100.0,7.1,4000.0,6.0,66.0,Moderate,Happy
29.0,Male,2524.0,51.0,121.0,10.4,2126.0,3.0,82.0,Sedentary,Sad
18.0,Female,3962.0,64.0,127.0,4.9,2487.0,3.0,86.0,Intense,Sad
50.0,Male,3468.0,57.0,103.0,7.8,2598.0,5.0,77.0,Sedentary,Happy
43.0,Male,12406.0,52.0,130.0,8.6,4000.0,3.0,82.0,Sedentary,Happy
45.0,Female,11895.0,61.0,117.0,8.7,4000.0,2.0,83.0,Sedentary,Neutral
18.0,Male,,66.0,135.0,6.4,4000.0,7.0,63.0,Moderate,Happy
53.0,Male,1338.0,63.0,131.0,6.6,1949.0,10.0,47.0,Moderate,Neutral
25.0,Female,3891.0,69.0,96.0,6.3,,5.0,74.0,Sedentary,Neutral
28.0,Female,9814.0,80.0,114.0,8.3,4000.0,9.0,54.0,Sedentary,Happy
26.0,Male,5697.0,64.0,137.0,7.2,3301.0,3.0,82.0,Sedentary,Sad
46.0,Other,10082.0,76.0,128.0,8.6,4000.0,7.0,61.0,Sedentary,Neutral
32.0,Male,6663.0,53.0,123.0,6.7,3351.0,5.0,70.0,Intense,Neutral
40.0,Female,6356.0,45.0,113.0,6.2,3330.0,4.0,80.0,Moderate,Happy
35.0,Male,2552.0,58.0,134.0,4.7,2283.0,4.0,77.0,Sedentary,Sad
33.0,Male,6269.0,61.0,102.0,10.2,,4.0,87.0,Sedentary,Happy
23.0,Female,9112.0,55.0,126.0,4.9,4000.0,6.0,63.0,Sedentary,Neutral
56.0,Female,5036.0,69.0,115.0,4.8,3081.0,10.0,48.0,Sedentary,Neutral
18.0,Female,8206.0,60.0,129.0,3.7,4000.0,5.0,76.0,Sedentary,Sad
39.0,Male,4859.0,63.0,162.0,7.5,2852.0,6.0,77.0,Sedentary,Neutral
39.0,Male,5676.0,64.0,149.0,6.1,3439.0,5.0,81.0,Sedentary,Neutral
48.0,Female,5885.0,74.0,113.0,9.7,3229.0,4.0,68.0,Moderate,Happy
51.0,Female,9393.0,60.0,136.0,5.6,4000.0,6.0,66.0,Moderate,Neutral
33.0,Female,10574.0,61.0,116.0,6.9,4000.0,8.0,59.0,Sedentary,Happy
41.0,Male,13514.0,74.0,93.0,5.1,4000.0,5.0,75.0,Moderate,Sad
56.0,Female,10337.0,76.0,106.0,8.2,4000.0,1.0,100.0,Intense,Neutral
34.0,Female,9091.0,76.0,115.0,4.0,4000.0,1.0,90.0,Moderate,Neutral
22.0,,13324.0,76.0,123.0,5.9,4000.0,2.0,82.0,Moderate,Neutral
30.0,Female,8823.0,46.0,111.0,4.4,4000.0,0.0,96.0,Sedentary,Sad
19.0,Male,9843.0,57.0,133.0,7.0,4000.0,8.0,64.0,Sedentary,Neutral
39.0,Male,10869.0,81.0,103.0,5.1,4000.0,2.0,91.0,Moderate,Happy
47.0,Female,8521.0,69.0,132.0,6.3,4000.0,10.0,49.0,Moderate,Neutral
33.0,Female,7795.0,79.0,109.0,6.4,3926.0,8.0,54.0,Moderate,
18.0,Other,7500.0,72.0,107.0,6.5,3774.0,6.0,67.0,Sedentary,Neutral
47.0,Male,6281.0,69.0,101.0,5.1,3423.0,7.0,65.0,Sedentary,Neutral
18.0,Female,6511.0,,117.0,6.3,3486.0,4.0,72.0,Moderate,Neutral
18.0,Male,11186.0,63.0,116.0,4.6,4000.0,5.0,74.0,Sedentary,Sad
32.0,Female,4709.0,65.0,146.0,6.0,2807.0,10.0,50.0,Moderate,Neutral
38.0,Male,8413.0,55.0,117.0,6.1,3918.0,4.0,86.0,Sedentary,Neutral
40.0,Male,7928.0,60.0,151.0,6.9,3758.0,3.0,96.0,Intense,Sad
34.0,Male,3724.0,61.0,115.0,6.4,2575.0,,79.0,Sedentary,Happy
56.0,Female,10514.0,67.0,121.0,6.5,4000.0,2.0,89.0,Sedentary,Happy
35.0,Female,3991.0,70.0,104.0,7.7,2719.0,1.0,89.0,Sedentary,Happy
47.0,Female,5764.0,72.0,116.0,6.6,3145.0,7.0,54.0,,Sad
44.0,Male,7743.0,80.0,85.0,5.1,3852.0,1.0,100.0,Moderate,Neutral
19.0,Male,12469.0,72.0,100.0,6.6,4000.0,6.0,71.0,Sedentary,Neutral
32.0,Male,9562.0,71.0,130.0,8.1,4000.0,5.0,74.0,Sedentary,Neutral
60.0,Female,8932.0,54.0,158.0,8.3,4000.0,2.0,89.0,Sedentary,Neutral
28.0,Male,12054.0,52.0,109.0,6.6,4000.0,8.0,62.0,Sedentary,Happy
26.0,Male,7207.0,67.0,132.0,10.3,3884.0,5.0,77.0,Sedentary,Happy
37.0,Male,13994.0,62.0,109.0,5.7,4000.0,5.0,79.0,Moderate,Happy
29.0,Female,9510.0,66.0,112.0,7.0,4000.0,4.0,,Sedentary,Happy
25.0,Female,8400.0,56.0,125.0,4.5,4000.0,10.0,46.0,Sedentary,Neutral
29.0,Female,2609.0,65.0,101.0,5.2,2361.0,0.0,89.0,Intense,Sad
52.0,Male,10927.0,61.0,132.0,9.6,4000.0,2.0,89.0,Moderate,Neutral
33.0,Female,9612.0,68.0,140.0,7.3,4000.0,1.0,90.0,Moderate,Neutral
19.0,Female,7332.0,69.0,118.0,8.3,3705.0,10.0,51.0,Intense,Neutral
18.0,Male,6485.0,67.0,119.0,6.9,3516.0,1.0,90.0,Intense,Neutral
61.0,Male,14040.0,55.0,80.0,7.2,4000.0,4.0,75.0,Moderate,Neutral
32.0,Male,5609.0,63.0,118.0,9.5,3320.0,4.0,77.0,Moderate,Neutral
40.0,Female,9046.0,78.0,115.0,8.6,4000.0,9.0,44.0,Moderate,Happy
25.0,Male,8103.0,60.0,100.0,3.2,4000.0,7.0,58.0,Moderate,Neutral
38.0,Male,10065.0,59.0,134.0,9.7,4000.0,3.0,89.0,Moderate,Neutral
52.0,Male,2232.0,71.0,94.0,7.0,2194.0,6.0,71.0,Moderate,Neutral
27.0,Female,10017.0,60.0,132.0,7.5,4000.0,4.0,82.0,Moderate,Neutral
40.0,Male,12799.0,57.0,115.0,8.7,4000.0,7.0,67.0,Moderate,Neutral
18.0,Female,,59.0,146.0,3.9,2124.0,9.0,65.0,Sedentary,Neutral
59.0,Male,5154.0,72.0,147.0,7.2,3113.0,6.0,74.0,Moderate,Happy
38.0,Male,9695.0,63.0,134.0,8.4,4000.0,4.0,73.0,Sedentary,Sad
30.0,Female,7598.0,71.0,143.0,6.3,3721.0,5.0,78.0,Moderate,Neutral
31.0,Female,10039.0,74.0,125.0,6.1,4000.0,8.0,50.0,Sedentary,Neutral
28.0,Female,10233.0,61.0,148.0,7.4,4000.0,2.0,97.0,,Neutral
29.0,Male,8675.0,63.0,114.0,8.0,4000.0,9.0,65.0,Intense,Sad
18.0,Male,13288.0,,131.0,6.9,4000.0,0.0,100.0,Sedentary,Happy
33.0,Female,10257.0,58.0,124.0,5.4,4000.0,4.0,80.0,Intense,Happy
33.0,Male,4022.0,73.0,128.0,9.0,2766.0,8.0,63.0,Intense,Sad
40.0,Female,10102.0,61.0,109.0,8.9,4000.0,3.0,82.0,Moderate,Happy
,Male,7902.0,56.0,112.0,7.5,3965.0,5.0,80.0,Sedentary,Neutral
25.0,Female,9642.0,78.0,120.0,5.8,4000.0,8.0,59.0,Moderate,Happy
34.0,Female,11504.0,63.0,121.0,10.3,4000.0,7.0,66.0,Moderate,Happy
18.0,Male,12846.0,64.0,129.0,9.2,4000.0,9.0,48.0,Sedentary,Sad
36.0,Female,8252.0,60.0,125.0,6.1,4000.0,4.0,74.0,Intense,Sad
18.0,Male,10515.0,55.0,108.0,4.1,4000.0,5.0,64.0,Sedentary,Happy
48.0,Male,4759.0,53.0,107.0,7.0,2821.0,9.0,54.0,Moderate,Neutral
43.0,Female,6609.0,71.0,120.0,6.2,3495.0,6.0,74.0,Sedentary,Happy
23.0,Female,6311.0,60.0,118.0,5.1,3397.0,10.0,48.0,Moderate,Happy
42.0,Female,11102.0,48.0,80.0,7.6,4000.0,5.0,76.0,Sedentary,Happy
36.0,Female,13181.0,58.0,,7.8,4000.0,8.0,62.0,Moderate,Neutral
22.0,Male,17567.0,62.0,126.0,7.6,4000.0,9.0,62.0,Intense,Sad
18.0,Male,10583.0,59.0,130.0,7.1,4000.0,6.0,80.0,Intense,Happy
38.0,Female,11372.0,68.0,123.0,4.3,4000.0,0.0,100.0,Sedentary,Sad
25.0,Male,2808.0,61.0,119.0,8.8,2459.0,9.0,47.0,Sedentary,Sad
48.0,Female,2635.0,71.0,115.0,6.4,2314.0,0.0,100.0,Moderate,Neutral
35.0,Female,5393.0,71.0,153.0,8.2,3119.0,3.0,86.0,Moderate,Sad
26.0,Female,4237.0,56.0,111.0,5.1,2844.0,5.0,78.0,Moderate,Happy
56.0,Male,9535.0,59.0,118.0,8.7,4000.0,2.0,96.0,Moderate,Neutral
41.0,Female,13207.0,73.0,113.0,7.1,4000.0,3.0,86.0,Sedentary,Sad
18.0,Female,8035.0,67.0,103.0,5.3,3974.0,0.0,100.0,Intense,Sad
29.0,Male,6032.0,70.0,128.0,5.6,3462.0,5.0,67.0,Sedentary,Happy
18.0,Male,8916.0,70.0,103.0,5.8,4000.0,10.0,60.0,Sedentary,Neutral
25.0,Female,5842.0,59.0,123.0,4.6,,7.0,66.0,Intense,Neutral
33.0,Female,,84.0,133.0,4.5,,2.0,88.0,Moderate,Neutral
39.0,Male,7415.0,72.0,106.0,6.0,3686.0,5.0,74.0,Moderate,Neutral
38.0,Male,9164.0,61.0,107.0,7.8,4000.0,5.0,71.0,Moderate,Neutral
47.0,Male,2999.0,73.0,142.0,7.1,2624.0,3.0,85.0,Moderate,Happy
42.0,Other,1911.0,64.0,140.0,7.4,2141.0,4.0,82.0,Moderate,Sad
41.0,Female,5421.0,65.0,116.0,8.4,3223.0,1.0,100.0,Moderate,Neutral
37.0,Female,9567.0,60.0,132.0,6.7,4000.0,7.0,64.0,Moderate,Neutral
50.0,Male,4204.0,57.0,121.0,8.5,2805.0,5.0,73.0,Moderate,Neutral
31.0,Male,13502.0,71.0,80.0,8.6,4000.0,5.0,64.0,Sedentary,Sad
31.0,Female,10556.0,59.0,152.0,8.8,4000.0,4.0,76.0,Moderate,Neutral
18.0,Female,10007.0,58.0,117.0,6.9,4000.0,9.0,58.0,Moderate,
47.0,Male,10565.0,62.0,134.0,4.9,4000.0,1.0,97.0,Moderate,
34.0,Other,9279.0,56.0,148.0,5.4,4000.0,3.0,83.0,Moderate,Neutral
70.0,Male,9520.0,65.0,122.0,6.7,4000.0,5.0,76.0,Intense,Neutral
30.0,Male,11725.0,60.0,134.0,6.8,4000.0,10.0,45.0,Sedentary,Happy
36.0,Female,11000.0,72.0,110.0,5.9,4000.0,10.0,58.0,Moderate,Neutral
41.0,Female,8901.0,73.0,128.0,7.6,4000.0,6.0,73.0,Intense,Neutral
21.0,Female,13770.0,64.0,127.0,6.1,4000.0,4.0,79.0,Intense,Neutral
39.0,Female,8232.0,58.0,103.0,8.2,4000.0,0.0,100.0,Intense,Neutral
35.0,Female,6634.0,63.0,129.0,5.3,3154.0,3.0,86.0,Moderate,Sad
31.0,Male,3550.0,62.0,100.0,6.5,2448.0,,79.0,Moderate,Neutral
49.0,Female,5832.0,77.0,122.0,8.1,3292.0,8.0,56.0,Moderate,Neutral
24.0,Female,11606.0,62.0,138.0,8.3,4000.0,0.0,100.0,Moderate,Happy
38.0,Female,7897.0,66.0,129.0,6.6,3741.0,8.0,61.0,Moderate,Neutral
52.0,Female,9438.0,70.0,126.0,7.7,4000.0,2.0,84.0,Sedentary,Happy
26.0,Female,8242.0,76.0,98.0,7.6,3936.0,9.0,52.0,Sedentary,Sad
31.0,Female,4391.0,62.0,119.0,3.5,2733.0,3.0,81.0,Moderate,Sad
63.0,Female,7135.0,53.0,93.0,7.2,3563.0,8.0,68.0,Moderate,Happy
40.0,Female,5497.0,65.0,118.0,5.3,3015.0,6.0,66.0,Intense,Sad
28.0,Female,6694.0,74.0,103.0,8.2,3612.0,9.0,56.0,Sedentary,Neutral
44.0,Male,5337.0,68.0,147.0,9.8,3173.0,3.0,78.0,Sedentary,Sad
28.0,Other,9445.0,60.0,105.0,8.2,4000.0,1.0,96.0,Sedentary,Sad
18.0,Female,10437.0,62.0,140.0,10.5,4000.0,0.0,99.0,Sedentary,Sad
51.0,Female,8105.0,58.0,140.0,6.5,3999.0,6.0,67.0,Sedentary,Happy
,Female,2031.0,63.0,83.0,6.4,2073.0,3.0,82.0,Sedentary,Neutral
64.0,Female,3941.0,58.0,139.0,7.8,2690.0,1.0,90.0,Sedentary,Neutral
,Female,9937.0,68.0,124.0,9.1,4000.0,3.0,80.0,Sedentary,Happy
60.0,Female,5733.0,69.0,101.0,9.6,3158.0,0.0,100.0,Moderate,Happy
18.0,Male,5736.0,65.0,117.0,9.5,3343.0,6.0,78.0,Intense,Sad
47.0,Male,8206.0,72.0,110.0,8.2,4000.0,3.0,84.0,Sedentary,Sad
40.0,Male,5639.0,74.0,105.0,9.1,3327.0,8.0,61.0,Moderate,Neutral
45.0,Male,1635.0,76.0,131.0,7.4,1930.0,8.0,63.0,Sedentary,Happy
46.0,Male,5226.0,66.0,111.0,9.7,3162.0,4.0,84.0,Sedentary,Happy
29.0,Male,6788.0,60.0,130.0,4.6,3443.0,5.0,66.0,Moderate,Happy
19.0,Female,6335.0,47.0,119.0,8.7,3334.0,3.0,89.0,Sedentary,Neutral
34.0,Other,10103.0,61.0,117.0,8.1,4000.0,3.0,77.0,Sedentary,Sad
37.0,Female,8266.0,54.0,97.0,5.2,3972.0,5.0,58.0,Moderate,Neutral
29.0,Male,8053.0,65.0,111.0,6.7,3901.0,1.0,99.0,Intense,Neutral
38.0,Male,11470.0,71.0,87.0,7.8,4000.0,5.0,68.0,Sedentary,Neutral
38.0,Female,3319.0,70.0,152.0,3.7,2495.0,6.0,74.0,Moderate,Sad
24.0,Male,12694.0,71.0,108.0,4.6,4000.0,4.0,82.0,Sedentary,Neutral
39.0,Male,12954.0,53.0,93.0,4.9,4000.0,8.0,69.0,Sedentary,Neutral
31.0,Male,7653.0,53.0,123.0,5.1,3795.0,6.0,71.0,Intense,Neutral
26.0,Male,6821.0,75.0,121.0,9.0,3692.0,7.0,67.0,Sedentary,Sad
44.0,Male,12028.0,48.0,117.0,5.9,4000.0,8.0,69.0,Intense,Happy
25.0,Male,7208.0,70.0,135.0,9.7,3609.0,2.0,98.0,Moderate,Neutral
29.0,Female,9060.0,63.0,123.0,7.9,4000.0,4.0,73.0,Moderate,Sad
35.0,Female,8834.0,62.0,122.0,5.9,4000.0,1.0,96.0,Sedentary,Happy
51.0,Male,9467.0,66.0,127.0,7.2,4000.0,,85.0,Moderate,Neutral
37.0,Male,4700.0,79.0,115.0,4.6,2923.0,6.0,68.0,Sedentary,Happy
41.0,Female,9319.0,58.0,96.0,5.7,4000.0,8.0,62.0,Intense,Sad
31.0,Male,5353.0,61.0,124.0,7.5,,6.0,75.0,Sedentary,Neutral
34.0,Female,,73.0,119.0,8.8,3183.0,4.0,73.0,Intense,Sad
34.0,Male,10785.0,57.0,132.0,4.8,4000.0,8.0,50.0,Intense,Happy
38.0,Male,6489.0,71.0,123.0,5.5,3442.0,9.0,50.0,Sedentary,Sad
31.0,Male,6086.0,64.0,112.0,6.6,3436.0,2.0,95.0,Sedentary,Happy
51.0,Male,8611.0,47.0,124.0,10.1,4000.0,6.0,68.0,Moderate,Neutral
30.0,Female,12039.0,65.0,126.0,7.9,4000.0,2.0,82.0,Sedentary,Neutral
18.0,Female,15214.0,65.0,133.0,7.0,4000.0,2.0,84.0,Moderate,Neutral
67.0,Female,11427.0,66.0,148.0,6.1,4000.0,6.0,69.0,Moderate,Neutral
31.0,Female,11387.0,70.0,100.0,6.7,4000.0,6.0,63.0,Moderate,Happy
50.0,Female,7928.0,69.0,132.0,7.0,3989.0,2.0,83.0,Sedentary,Neutral
51.0,Male,15678.0,65.0,99.0,10.2,4000.0,2.0,78.0,Moderate,Happy
46.0,Female,8595.0,74.0,115.0,4.5,4000.0,8.0,56.0,Intense,Happy
32.0,Female,7893.0,62.0,110.0,4.8,3860.0,2.0,87.0,Sedentary,Neutral
38.0,Male,9148.0,67.0,110.0,6.2,4000.0,6.0,64.0,Moderate,Neutral
19.0,Male,8793.0,58.0,117.0,9.1,4000.0,10.0,42.0,Intense,Happy
58.0,Male,4058.0,48.0,140.0,7.3,2764.0,3.0,92.0,Sedentary,Happy
24.0,Female,5908.0,58.0,86.0,8.6,3470.0,7.0,60.0,Intense,Neutral
31.0,Female,9141.0,65.0,107.0,6.7,4000.0,7.0,69.0,Intense,Neutral
36.0,Female,,52.0,119.0,7.4,3119.0,6.0,67.0,Sedentary,Neutral
33.0,Male,9942.0,57.0,116.0,8.1,4000.0,8.0,63.0,Moderate,Happy
27.0,Female,8108.0,78.0,80.0,6.5,3958.0,5.0,83.0,Moderate,Happy
51.0,Male,10810.0,62.0,122.0,7.1,4000.0,7.0,66.0,Moderate,Neutral
46.0,Male,7628.0,68.0,103.0,7.9,3791.0,5.0,74.0,Sedentary,Neutral
38.0,Male,9445.0,58.0,127.0,10.7,4000.0,6.0,69.0,Intense,Sad
30.0,Male,2564.0,53.0,121.0,6.2,2203.0,2.0,90.0,Sedentary,Neutral
47.0,Male,3171.0,56.0,130.0,6.2,2318.0,3.0,88.0,Moderate,Happy
29.0,Female,5590.0,73.0,126.0,8.0,3141.0,5.0,72.0,Intense,Happy
53.0,Female,8932.0,62.0,109.0,5.4,4000.0,6.0,76.0,Moderate,Neutral
36.0,Female,5656.0,65.0,128.0,8.8,3284.0,1.0,89.0,Sedentary,Neutral
49.0,Female,10183.0,59.0,139.0,7.0,4000.0,1.0,89.0,Intense,Neutral
33.0,Male,9160.0,70.0,128.0,6.4,4000.0,8.0,64.0,Moderate,Neutral
35.0,Male,6623.0,76.0,111.0,7.2,3660.0,2.0,95.0,Intense,Happy
49.0,Female,,82.0,99.0,10.7,4000.0,9.0,58.0,,Neutral
61.0,Female,6667.0,70.0,87.0,5.8,3589.0,7.0,66.0,Moderate,Happy
53.0,Female,8945.0,57.0,101.0,4.5,4000.0,8.0,58.0,Moderate,Sad
45.0,Female,6468.0,49.0,146.0,8.8,3348.0,3.0,80.0,Intense,Happy
42.0,Male,9189.0,75.0,108.0,6.6,4000.0,6.0,73.0,Moderate,Neutral
28.0,Male,12081.0,50.0,129.0,5.8,4000.0,7.0,69.0,Sedentary,Neutral
38.0,Female,4292.0,64.0,106.0,5.0,2980.0,2.0,79.0,Moderate,Happy
24.0,Female,5917.0,73.0,114.0,9.4,3418.0,8.0,50.0,Sedentary,Happy
39.0,Male,6041.0,78.0,102.0,9.7,3280.0,8.0,65.0,Sedentary,Happy
40.0,Male,8933.0,57.0,118.0,5.8,4000.0,8.0,59.0,Moderate,Sad
18.0,Female,10512.0,66.0,,7.2,4000.0,7.0,67.0,Moderate,Neutral
35.0,Female,2781.0,64.0,105.0,9.2,2406.0,5.0,72.0,Intense,Neutral
39.0,Female,7449.0,59.0,118.0,6.3,3781.0,3.0,87.0,Moderate,Sad
33.0,Male,8084.0,74.0,136.0,7.4,3859.0,6.0,72.0,Moderate,Sad
39.0,Female,10645.0,69.0,139.0,8.5,4000.0,7.0,65.0,Intense,Happy
18.0,Male,5312.0,55.0,,6.3,3275.0,6.0,72.0,Moderate,Sad
25.0,Male,10189.0,63.0,127.0,8.6,4000.0,2.0,86.0,Moderate,Neutral
47.0,Male,8879.0,61.0,151.0,4.9,4000.0,2.0,79.0,Moderate,Neutral
35.0,Male,13322.0,68.0,122.0,6.2,4000.0,,77.0,Intense,Sad
39.0,Male,14581.0,80.0,126.0,7.4,4000.0,1.0,93.0,Moderate,Neutral
28.0,Male,10387.0,67.0,103.0,6.9,4000.0,8.0,61.0,Intense,Neutral
35.0,Female,7218.0,62.0,135.0,6.8,3677.0,3.0,95.0,Moderate,Neutral
18.0,Male,9472.0,64.0,132.0,6.4,4000.0,2.0,94.0,Sedentary,Happy
45.0,Male,9744.0,68.0,133.0,6.9,4000.0,2.0,95.0,Moderate,Neutral
56.0,Female,9580.0,51.0,85.0,4.3,4000.0,5.0,68.0,Moderate,Happy
22.0,,9261.0,73.0,110.0,7.6,4000.0,5.0,75.0,Moderate,Sad
23.0,Female,9602.0,66.0,134.0,8.2,4000.0,7.0,67.0,Intense,Neutral
40.0,Female,11148.0,64.0,107.0,9.3,4000.0,0.0,95.0,Intense,Neutral
52.0,Male,14594.0,61.0,127.0,9.1,4000.0,9.0,52.0,Moderate,Neutral
34.0,Female,2571.0,64.0,117.0,8.3,2244.0,7.0,67.0,Moderate,Happy
20.0,Male,11899.0,57.0,131.0,5.6,4000.0,8.0,58.0,Sedentary,Neutral
32.0,Female,8424.0,51.0,147.0,8.0,3951.0,6.0,68.0,Moderate,Sad
22.0,Male,5630.0,69.0,104.0,6.8,3114.0,7.0,62.0,Moderate,Neutral
26.0,Female,,59.0,130.0,6.7,2655.0,3.0,84.0,Sedentary,Neutral
31.0,Female,8916.0,66.0,123.0,6.6,4000.0,1.0,92.0,Intense,Sad
23.0,Female,8108.0,63.0,112.0,7.6,4000.0,5.0,80.0,Moderate,Neutral
25.0,Male,4763.0,75.0,131.0,5.7,3141.0,3.0,77.0,Sedentary,Happy
35.0,Other,7907.0,68.0,125.0,7.7,3672.0,7.0,65.0,Sedentary,Happy
37.0,Male,11110.0,73.0,113.0,6.1,,1.0,93.0,Intense,Happy
18.0,Male,12654.0,71.0,122.0,5.3,4000.0,9.0,56.0,Sedentary,Neutral
39.0,Female,8382.0,79.0,105.0,8.7,3930.0,7.0,66.0,Sedentary,Sad
30.0,Female,8373.0,52.0,136.0,7.1,4000.0,1.0,94.0,Moderate,Happy
43.0,Female,9868.0,76.0,110.0,8.0,4000.0,1.0,100.0,Moderate,Neutral
44.0,Female,11495.0,58.0,105.0,5.8,4000.0,4.0,71.0,Sedentary,Sad
28.0,Male,8550.0,56.0,139.0,6.0,4000.0,7.0,57.0,Sedentary,Sad
42.0,Male,9050.0,54.0,95.0,9.7,4000.0,8.0,68.0,Sedentary,Neutral
24.0,Male,6802.0,61.0,125.0,6.1,3563.0,5.0,65.0,Intense,Sad
50.0,Male,7526.0,68.0,129.0,8.9,3678.0,5.0,66.0,Sedentary,Neutral
